_id,title,slug,description,status,publishedTo,format,teams,enablementCategory,coeType,products,audiences,contentType,competitor,externalUrl,videoUrl,slidesUrl,keyAssetUrl,transcriptUrl,featured,displayPriority,priority,customer,isBlindCustomer,kpiCategory,productTags,channelTag,approvedForExternal,contentHubCollections,enablementHubCollections,coeHubCollections,curatedHubCollections,publishDate,presenter,duration
D3QeIwvujt0EeHckarrb0b,Sierra Battlecard,sierra-battlecard,"This document is the ""Sierra Battlecard,"" a competitive analysis positioning Gladly's Sidekick AI platform against Sierra, an autonomous agent platform serving support, sales, and operations.",published,content,,sales,,,,,,,https://drive.google.com/file/d/10ojRCBWs5FFjHEUm9Hxg597kdGAGHgLy/view?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhVXa,SimpleSat Partnership Enablement,simplesat-partnership-enablement,SimpleSat partnership training,published,enablement,,,,,,,Training,,,,,,,,,50,,,,,,,,,,,2025-08-13,,
D3QeIwvujt0EeHckas8MBH,Smith Optics Example,smith-optics-example,"This document is the Sales to Customer Success Management (CSM) hand-off sheet for the Smith Optics account, outlining a formal transition process, a detailed account overview, and a deal summary f...",published,coe,,sales|customer-success|implementation,,meeting-asset,,,,,https://docs.google.com/document/d/1HywoayjnDvphx0CtZ2n8z2OcDRSFSlH76ChokhKuNjs/edit?tab=t.0#heading=h.5xhhdnu9py0g,,,,,FALSE,,50,,,,,,,,,Meeting Examples,,,,
zPpXcTUh96XUWEn8UJhUG5,Social Comments Messaging Brief,social-comments-messaging-brief,"This document is a comprehensive messaging brief for Gladly's ""Social Comments"" feature, which outlines the value proposition, key messages, and positioning for bringing Instagram comments into the...",published,enablement,on-demand,sales,competitive,,,,,,https://docs.google.com/document/d/1BcXnWp8z9HDPahEzcAK7UDg6ODTLXHME-TCK_uA_KtQ/edit?tab=t.0,https://docs.google.com/document/d/1BcXnWp8z9HDPahEzcAK7UDg6ODTLXHME-TCK_uA_KtQ/edit?tab=t.0,,,,FALSE,,50,,,,,,,,Sales,,,,,
zPpXcTUh96XUWEn8UJhOA5,Social Comments Slide Insert,social-comments-slide-insert,This presentation introduces the new feature that brings customer social media comments directly into the Gladly platform.,published,content,,sales|customer-success,,,,,,,https://docs.google.com/presentation/d/1FiSsm0BjOYMUKlmZKQ9pnpnhEP6N7lLCJgHDzomAWUI/edit?slide=id.g39b2ce3d831_0_447#slide=id.g39b2ce3d831_0_447,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhU75,Social Comments Video,social-comments-video,"In this video, agents learn how to efficiently manage comments and messages from various social media platforms through a unified interface.",published,content|enablement,video,sales|customer-success|solutions-consultant,,,,,Video,,https://gladly.wistia.com/medias/4xt2udvwas,https://gladly.wistia.com/medias/4xt2udvwas,,,,FALSE,,50,,,,,,,Product,Sales|Customer Success,,,,,
zPpXcTUh96XUWEn8UJhUxa,"Social Comments, Product Enhancement Requests, + Competitive Partner Support",social-comments-product-enhancement-requests-competitive-partner-support,Multi-topic enablement session,published,enablement,,,,,,,Competitive,,,,,,,,,50,,,,,,,,,,,2025-11-13,,
case-social-proof,Social Proof Case Studies,social-proof-case-studies,Customer testimonials and success stories deck,published,content,document,sales,,,Sidekick|Classic|Voice,,,,https://docs.google.com/presentation/d/1Los9XfjtmFBJbbcY5vUf9YuRhlDzocw5Y9wmJq9Slx8/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-15,,
mXsDyLN04EKCrxVbcO2MH9,Social Proof Case Studies & Testionials,social-proof-case-studies-testionials,"Slide deck of social proof, case studies, and tesimonials to drive credibility in your presentations",published,coe,,sales|customer-success,,meeting-asset,,,,,https://docs.google.com/presentation/d/1Los9XfjtmFBJbbcY5vUf9YuRhlDzocw5Y9wmJq9Slx8/edit?usp=drive_open&ouid=102926403603073320356,,,,,FALSE,,50,,,,,,,,,Meeting Examples,,,,
deck-social-proof,Social Proof Slides,social-proof-slides,Customer testimonials and social proof,published,content,document,sales,,,Sidekick|Classic|Voice,,Deck,,https://docs.google.com/presentation/d/1Los9XfjtmFBJbbcY5vUf9YuRhlDzocw5Y9wmJq9Slx8/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-10-15,,
mXsDyLN04EKCrxVbcNNjek,Sprinklr Battlecard 2024,sprinklr-battlecard-2024,"This document is a ""Sprinklr Battlecard"" for the Gladly sales team, providing strategies and talking points to compete against Sprinklr in sales deals.",published,content,,sales|implementation,,,,,Battle Card,,https://docs.google.com/document/d/1LTHFTItCxQHYg894EE0s0ewtL0w1uYihCImJjMdW3Pg/edit?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
revops-sprint,Sprint Planning Boards,sprint-planning-boards,Asana sprint planning portfolio,published,content,document,"sales, customer-success",,,,,,,https://app.asana.com/0/portfolio/1209972750071019/1209982290683926,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
mXsDyLN04EKCrxVbcNNkLg,Standalone Demo Script,standalone-demo-script,"This document is the **Gladly Platform Demo Guide & Script**, which outlines two comprehensive scenarios for presenting the company's Customer AI platform.",published,content,,sales|customer-success,,,,,Demo,,https://docs.google.com/document/d/12vNcMToBUXSbvCUwiL4gnr-b5Z6x4-pUFUJ5IOxrORg/edit?tab=t.8kwjk59gi1jo#heading=h.o17cu6wdbt7y,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
drafts.standalone-sk-demo-figma,Standalone SK Demo (Figma),standalone-sk-demo-figma,"Training on new Sidekick Standalone demo materials, including Figma mocks for third-party helpdesk handoffs. Covers the demo flow, ZenDesk handoff capabilities, Sidekick's trust layer architecture, and upcoming demo training track.",published,enablement,,,Product,,,,Figma Prototype,,,,,,,,,70,,,,,,,,,,,2025-09-15,"Steve West, Christian Eberle, Christian Shockley",60
standalone-sk-demo-figma,Standalone SK Demo (Figma),standalone-sk-demo-figma,"Training on new Sidekick Standalone demo materials, including Figma mocks for third-party helpdesk handoffs. Covers the demo flow, ZenDesk handoff capabilities, Sidekick's trust layer architecture, and upcoming demo training track.",published,enablement,,,Product,,,,Figma Prototype,,,,,,,FALSE,,70,,,,,,,,Uncategorized,,,2025-09-15,"Steve West, Christian Eberle, Christian Shockley",30 min
mXsDyLN04EKCrxVbcNNkwl,Stats for Customer AI,stats-for-customer-ai,"This document is the comprehensive **Gladly 2.0 Positioning and Narrative Doc**, serving as the foundational messaging guide for the company's new phase and core offerings.",published,content,,sales|customer-success,,,,,,,https://docs.google.com/document/d/11WASvMHVqCLqAzokS2y9YUGQdmbs5cTeqI_OrmyBApE/edit?tab=t.rfs4drsad6qd#heading=h.yxycmoincmj7,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UKAzea,Strategic Discovery Questions (SC's),strategic-discovery-questions-sc-s,This document is a strategic guide containing categorized discovery questions intended for Sales Consultants (SC's) to use during deep-dive conversations with potential clients.,published,coe,,sales|solutions-consultant,,tool,,,,,https://docs.google.com/document/d/1ZFZplRWjxyZ7AUeTZz8Ky7NGsTT_JS8TeZz0_nbGFq8/edit?tab=t.0,,,,,FALSE,,50,,,,,,,,,Best Practices,,,,
mXsDyLN04EKCrxVbcNNooo,Technical Buyer (CIO/CTO),technical-buyer-ciocto,Selling to technical buyers,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-10-16,,
drafts.enable-tech-buyer,Technical Buyer Enablement (CIO/CTO),technical-buyer-enablement-cio-cto,"Learn how to effectively engage CIOs and CTOs at your top accounts. This session covers why technical buyers are now more accessible than ever due to AI initiatives, how to tailor your messaging to their specific priorities, and proven strategies for getting ""in the room where it happens"" before competitors like Sierra do.",published,enablement,live-replay,"sales, customer-success",gtm-strategy,,Sidekick|Classic,,Training,,,https://drive.google.com/file/d/1ZXszCroPsKZr84Nt560OikWmgpzjM1xU/view?usp=drive_link,https://docs.google.com/presentation/d/1NXc2GmnFDOmtePM-c9G0GrSlY5Fb0VXZHWZKrOF0MuY/edit?usp=drive_link,,,TRUE,,80,,,,,,,Uncategorized,Uncategorized,,,2025-10-16,"Gina Vivar, Steve West, Andy D'Amato, Marcus Tetwiler",47 min
enable-tech-buyer,Technical Buyer Enablement (CIO/CTO),technical-buyer-enablement-cio-cto,"Learn how to effectively engage CIOs and CTOs at your top accounts. This session covers why technical buyers are now more accessible than ever due to AI initiatives, how to tailor your messaging to their specific priorities, and proven strategies for getting ""in the room where it happens"" before competitors like Sierra do.",published,enablement,live-replay,"sales, customer-success",GTM,,Sidekick|Classic,,Training,,,https://drive.google.com/file/d/1ZXszCroPsKZr84Nt560OikWmgpzjM1xU/view?usp=drive_link,https://docs.google.com/presentation/d/1NXc2GmnFDOmtePM-c9G0GrSlY5Fb0VXZHWZKrOF0MuY/edit?usp=drive_link,,,TRUE,,80,,,,,,,Uncategorized,Uncategorized,,,2025-10-16,"Gina Vivar, Steve West, Andy D'Amato, Marcus Tetwiler",47 min
D3QeIwvujt0EeHckarrLLB,Ticket Submission,ticket-submission,Asana form for submitting RevOps tickets and operational requests.,published,content,,sales|customer-success,,,,,,,https://form.asana.com/?k=vEFTHN5vMhk-uFvmAXLNmw&d=238013372418030,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckarrI81,Tickets vs Customer One Pager,tickets-vs-customer-one-pager,This document compares Ticket-Based vs. Customer-Based CX Systems to illustrate how customer experience solutions have evolved to meet modern customer expectations.,published,content,,sales,,internal-best-practice,,,,,https://drive.google.com/file/d/1Oa8C8FDs3SroU03unBen6fPGkAUpn-_Y/view?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,Best Practices,,,,
zPpXcTUh96XUWEn8UJhXS5,Transaction Threads,transaction-threads,Transaction Threads training,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2024-12-11,,
D3QeIwvujt0EeHckaroxXj,Travel & Hospitality FAQs,travel-hospitality-faqs,This document is a Frequently Asked Questions (FAQ) guide for the Travel & Hospitality and Online Marketplaces verticals.,published,content,,sales,,,,,FAQ,,https://docs.google.com/document/d/1Cdd_ivXFOs2k1pipyeUUgSLTdUr3CSfzxq-qGErmkBs/edit?tab=t.0#heading=h.iwuloo3jzt5f,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhMOa,Travel & Hospitality Sequence Messaging,travel-hospitality-sequence-messaging,"This document is a ""Travel / Hospitality Sequence Messaging"" guide containing a series of email and social media templates for a sales or marketing outreach campaign.",published,content,,sales,,,,,Sequence,,https://docs.google.com/document/d/18nBbbcnX7IV4a6qHtgaqgo-2SVWB_RS_-KCPb3dmP_c/edit?tab=t.0#heading=h.fe2qyuv9l64q,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNeOp,Travel & Hospitality Slides,travel-hospitality-slides,"This slide library is a template focused on the Travel and Hospitality industry, designed to demonstrate how the Gladly platform transforms guest experiences into lifetime loyalty.",published,content,,sales,,,,,Deck,,https://docs.google.com/presentation/d/1MI-aor97oMteJp9ipZZDSK6gunKPhqYWCHCxjW34V9g/edit#slide=id.g3147ecaf258_0_884,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhM85,Travel & Hospitality Vertical Analysis,travel-hospitality-vertical-analysis,"This document, ""Travel & Hospitality Vertical Analysis,"" provides a comprehensive overview of the travel and hospitality industry, detailing its current trends, key audience segments, and major pai...",published,content,,sales,,,,,Report,,https://docs.google.com/document/d/1GhbYoFlbHIXS-tVdMy1_ngotx5gzxCEPl-ySJN3lA3E/edit?tab=t.0,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhL5a,Travel & Hospitality Vertical One Pager,travel-hospitality-vertical-one-pager,"This document is a one-sheet (datasheet) for Gladly, which describes how their AI-powered, customer-centric service redefines guest experiences in the travel and hospitality vertical.",published,content,,sales,,,,,One Pager,,https://drive.google.com/file/d/1Mu1MGPsSrE8ShpCKaCNS6ISQrTox3dfi/view?usp=sharing,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckarp02B,Unwrapped AI Partnership Enablement,unwrapped-ai-partnership-enablement,AI partnership enablement session,published,enablement,,,,,,,Training,,,,,,,,,50,,,,,,,,,,,2025-11-12,,
revops-user-story,User Story Training,user-story-training,User story training presentation,published,content,slides,"sales, customer-success",value-realization,,,,Deck,,https://docs.google.com/presentation/d/1fBesrTk4MD-qAhYUrRxBdwvni8hmhmGIm03hLRhUuaw/,https://docs.google.com/presentation/d/1fBesrTk4MD-qAhYUrRxBdwvni8hmhmGIm03hLRhUuaw/,,,,FALSE,,50,,,,,,,Meeting Decks,Sales|Customer Success,,,2025-11-01,,
D3QeIwvujt0EeHckarp0py,Voice AI,voice-ai,Voice AI training,published,enablement,,,,,,,,,,,,,,,,50,,,,,,,,,,,2025-01-09,,
mXsDyLN04EKCrxVbcNNio3,Voice COmpetitive Landscape,voice-competitive-landscape,"This spreadsheet, titled ""Voice AI Competitive Landscape,"" provides an overview of various companies in the Voice AI space, categorized as either Platform or AI Point Solution providers.",published,content,,sales|customer-success,,,,,Competitive,,https://docs.google.com/spreadsheets/d/10JXfIooSo3nLNuU8p468f91uUbXqxGFh9tsONsv-ebQ/edit?gid=0#gid=0,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UKAyH5,Voice Implementation Deck,voice-implementation-deck,"This document is the **Sidekick Voice Implementation Kickoff** presentation template, designed to guide a customer-specific project.",published,coe,,implementation,,meeting-asset,,,,,https://docs.google.com/presentation/d/1VT38dCAXkZU1YOSZvsH-NVManTbWVDOEINKtkcyaClc/edit?slide=id.g340b551edba_0_9#slide=id.g340b551edba_0_9,,,,,FALSE,,50,,,,,,,,,Meeting Examples,,,,
zPpXcTUh96XUWEn8UJhNna,Voice Readiness Checklist,voice-readiness-checklist,"This collection of documents and presentations details the strategy, features, and technical implementation process for expanding Gladly's Sidekick on Voice product to priority customers.",published,content,,sales|implementation,,,,,Checklist,,https://docs.google.com/document/d/1vrzb4BL99Bdvv2T4B2v-A0APx7AC7JC4IAC0i0MlR3k/edit?tab=t.4glust1srlw1#heading=h.o6g9lfqblio6,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhO45,Voice Testing Checklist,voice-testing-checklist,"This document is a TEMPLATE - Sidekick on Voice testing checklist, designed to guide users through the validation of a new Voice AI IVR implementation.",published,content,,implementation,,,,,Checklist,,https://docs.google.com/document/d/17EX3ZoyMaNVcajoverDs3BfH4wdBo4SD9Hw9yBOOB8A/edit?tab=t.0#heading=h.mmcojxvb52r5,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNNlQ2,WIRED article,wired-article,WIRED magazine article featuring Gladly's AI-powered customer experience.,published,content,,sales|customer-success,,,,,,,https://www.wired.com/sponsored/story/gladly/,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
sales-forecast,Weekly Forecast - SLT,weekly-forecast-slt,Weekly forecast for SLT,published,content,document,sales,,,,,,,https://gladly.lightning.force.com/lightning/r/Dashboard/01ZQh000002aBgXMAU/view,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-11-01,,
deck-white-glove,White Glove Implementation Deck,white-glove-implementation-deck,White glove implementation presentation,published,content,document,,,,Gladly (fka Sidekick),,Deck,,https://docs.google.com/presentation/d/1jz0QT608uwqKy4-Q_EHKmCK4LBhGU6-E5O_g91f-nHY/edit,,,,,FALSE,,50,,,,,,,Uncategorized,,,,2025-10-30,,
zPpXcTUh96XUWEn8UJlmL5,White Glove Implementation Service + Buyout Program Play,white-glove-implementation-service-buyout-program-play,"This play tackles friction in implementation, especially for Stage 3+ enterprise deals.",published,enablement,playbook,implementation,value-realization,,,,,,https://docs.google.com/document/d/1CzOkCAs3cHxzDmLZwCVQSeKlVjuo7uftY5Yso-05DWk/edit?tab=t.2f7vl8kjvusu#heading=h.5cav0eubzkz7,https://docs.google.com/document/d/1CzOkCAs3cHxzDmLZwCVQSeKlVjuo7uftY5Yso-05DWk/edit?tab=t.2f7vl8kjvusu#heading=h.5cav0eubzkz7,,,,FALSE,,50,,,,,,,,Solutions Consultant,,,,,
drafts.white-glove-play-release-1,White Glove Implementation Service Play,white-glove-implementation-service-play,A strategic offering providing a 30% discount on professional services work above the standard implementation package for qualifying deals.,published,enablement,document,,GTM Strategy,,Gladly (fka Sidekick),Sales,Playbook,,,,https://docs.google.com/presentation/d/white-glove-deck/edit,,,FALSE,,2,,,,,,,,Uncategorized,,,2025-04-25T02:01:00.000Z,Alex Tzeng,45 min
D3QeIwvujt0EeHckarrHxr,White Glove Implementation Service Template,white-glove-implementation-service-template,"This document is a sales template for Gladly's ""White Glove Implementation Service,"" which is a premium offering designed to accelerate deals by removing IT-related objections and taking on a great...",published,content,,sales|implementation,,,,,,,https://docs.google.com/presentation/d/1jz0QT608uwqKy4-Q_EHKmCK4LBhGU6-E5O_g91f-nHY/edit?slide=id.g26455bc3513_4_48#slide=id.g26455bc3513_4_48,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UKAy6a,Zendesk  Sidekick Battle Card (External),zendesk-sidekick-battle-card-external,"This document is a competitor battlecard titled ""Competitor Battlecard_Zendesk AI vs.",published,content,,sales,,,,,,,https://drive.google.com/file/d/1HSkV0bx4q4KltfvBiqCAmcsIEJm7OrhR/view,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
mXsDyLN04EKCrxVbcNTiOq,Zendesk Battlecard,zendesk-battlecard,"This document is a competitive battle card from Gladly, positioning its platform against Zendesk, which is described as a mature CX platform focused on service efficiency and automated resolution.",published,content,,sales,,,,,,,https://drive.google.com/file/d/1wytz1MQTAFPBNJZ-za-nhpP083UudHye/view?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckaroxx8,Zendesk Competitive Snapshot,zendesk-competitive-snapshot,This document is a competitive analysis of **Sidekick for Zendesk** against key rivals like **Intercom Fin for Zendesk** and **Zendesk’s native AI**.,published,content,,sales,,,,,Competitive,,https://docs.google.com/document/d/1JqejOWDJcdhUYJC62LwZsHJZvjI8BpukCW14-VRGv9k/edit?tab=t.0#heading=h.w2vezcatf8t2,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckaroyMX,Zendesk Demo Mockup,zendesk-demo-mockup,Demo mockup showing Sidekick integration with Zendesk environment.,published,content,,sales|customer-success,,,,,Demo,,https://www.figma.com/proto/JVHhluYSGETGxAxvq4TqOz/Sidekick-Standalone?node-id=221-2132&t=dXMGHj3v8Gej0hIV-0&scaling=contain&content-scaling=fixed&page-id=81%3A630&starting-point-node-id=221%3A2132,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJhOM5,Zendesk Sidekick Battle Card (External),zendesk-sidekick-battle-card-external,This document is a competitor battlecard titled Competitor Battlecard_Zendesk AI vs.,published,content,,,,,,,Battle Card,,https://drive.google.com/file/d/1HSkV0bx4q4KltfvBiqCAmcsIEJm7OrhR/view,,,,,,,50,,,,,,,,,,,,,
D3QeIwvujt0EeHckarrVfL,Zendesk Voice Battle Card,zendesk-voice-battle-card,"This collection of competitive intelligence documents for Gladly is comprised of a monthly Competitor Newsletter and battlecards for key rivals like Salesforce, Sprinklr, and Kustomer.",published,content,,sales,,,,,,,https://docs.google.com/document/d/1HslXCHVT2-X4Rvl0eRTlZ0o3ZVbyVfIscjwzwQeQ40o/edit?tab=t.5kc6ewikdofi#heading=h.xdw29mm2inzb,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
D3QeIwvujt0EeHckaroyGR,Zendesk vs Gladly: CI Analysis 2025,zendesk-vs-gladly-ci-analysis-2025,"This document is a Competitive Intelligence Analysis comparing Zendesk and Gladly's customer service platforms, focusing on features, pricing, and market positioning.",published,content,,sales|customer-success,,,,,Report,,https://docs.google.com/document/d/1ISCpT49SKsxg9OVhFepvKvF4M-IApszxnKC09GAqNh4/edit?usp=drive_link,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
zPpXcTUh96XUWEn8UJlEK5,[Template] Gladly x [customerName] - SOW Readout Deck,template-gladly-x-customername-sow-readout-deck,"This document is a template for a Statement of Work (SOW) Readout Deck, designed to outline the project plan for a customer's implementation of the Gladly customer service platform, with a focus on...",published,content,,customer-success|solutions-consultant|implementation,,,,,,,https://docs.google.com/presentation/d/12YzsXee5kkEtBO9vTFsI2SEfJrkjhd2zpVgqtNEwDT8/edit?slide=id.p1#slide=id.p1,,,,,FALSE,,50,,,,,,,Meeting Decks,,,,,,
